database,workload,workload_label,threads,record_count,dataset_label,series,throughput_ops_sec_mean,throughput_ops_sec_std,read_avg_latency_us_mean,read_p95_latency_us_mean,read_p99_latency_us_mean,update_avg_latency_us_mean,update_p95_latency_us_mean,update_p99_latency_us_mean,avg_cpu_percent_mean,max_cpu_percent_mean,avg_mem_usage_mb_mean,max_mem_usage_mb_mean,total_blk_read_mb_mean,total_blk_write_mb_mean,avg_cpu_percent_std,avg_mem_usage_mb_std,insert_avg_latency_us_mean,insert_avg_latency_us_std,insert_ok_mean,insert_ok_std,insert_ops_mean,insert_ops_std,insert_p95_latency_us_mean,insert_p95_latency_us_std,insert_p99_latency_us_mean,insert_p99_latency_us_std,load_duration_sec_mean,load_duration_sec_std,max_cpu_percent_std,max_mem_usage_mb_std,min_cpu_percent_mean,min_cpu_percent_std,min_mem_usage_mb_mean,min_mem_usage_mb_std,operation_count_mean,operation_count_std,read_avg_latency_us_std,read_max_latency_us_mean,read_max_latency_us_std,read_min_latency_us_mean,read_min_latency_us_std,read_ok_mean,read_ok_std,read_ops_mean,read_ops_std,read_p95_latency_us_std,read_p99_latency_us_std,record_count_mean,record_count_std,rmw_avg_latency_us_mean,rmw_avg_latency_us_std,rmw_ops_mean,rmw_ops_std,rmw_p95_latency_us_mean,rmw_p95_latency_us_std,rmw_p99_latency_us_mean,rmw_p99_latency_us_std,run_duration_sec_mean,run_duration_sec_std,runtime_ms_mean,runtime_ms_std,threads_mean,threads_std,total_blk_read_mb_std,total_blk_write_mb_std,total_net_rx_mb_mean,total_net_rx_mb_std,total_net_tx_mb_mean,total_net_tx_mb_std,update_avg_latency_us_std,update_max_latency_us_mean,update_max_latency_us_std,update_min_latency_us_mean,update_min_latency_us_std,update_ok_mean,update_ok_std,update_ops_mean,update_ops_std,update_p95_latency_us_std,update_p99_latency_us_std,num_repetitions
mongodb,workload_stress,Stress Test (Workload A),1,1000000,1 GB,stress,4500.878698235977,152.9014794630972,199.01718849471595,307.3333333333333,560.0,218.3158855192162,333.6666666666667,581.3333333333334,0.03779076790449501,0.09483843935596652,151.41306620896464,151.625,0.05078125,0.014322916666666666,0.00875252971182021,0.1669328847327717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4338968594869,1.0069119969151556,0.0820248985491626,0.13531646934131855,0.025659036302974402,0.0024888165773302904,151.19270833333334,0.17704982066468136,100000.0,0.0,10.418781769155512,281961.6666666667,229838.75047809785,127.0,1.7320508075688772,49948.333333333336,204.961785055979,49948.333333333336,204.961785055979,62.42061625243164,110.39474625180313,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.444594701131184,0.7629646714323146,22235.333333333332,770.4779901680081,1.0,0.0,0.08795570507185704,0.024808019379241732,0.0,0.0,0.0,0.0,9.160139310395618,163543.0,225314.94941969562,147.0,1.7320508075688772,50051.666666666664,204.961785055979,50051.666666666664,204.961785055979,64.26766942509533,112.52703378892262,3
mongodb,workload_stress,Stress Test (Workload A),10,1000000,1 GB,stress,17065.604414303412,651.0446775167696,436.2569145675827,790.6666666666666,1980.3333333333333,470.58538765384793,825.0,2089.6666666666665,0.050014921273809625,0.06866127255950165,151.45008680555554,151.54036458333334,0.0,0.0,0.0009806999255082922,0.24427282300480407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.21998691558838,0.3662021793926912,0.008699617561182696,0.30783464122990745,0.029796941290854834,0.0022930927979932926,151.37369791666666,0.1654670778165428,100000.0,0.0,21.22112487318454,114239.0,57953.29871543121,150.66666666666666,7.637626158259733,50027.666666666664,69.57250414735216,50027.666666666664,69.57250414735216,35.94903800289145,224.25506311638392,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.099156856536865,0.22959525452566595,5865.333333333333,219.95529848888233,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.650972335300676,109716.33333333333,59657.967693622726,175.66666666666666,9.71253485622231,49972.333333333336,69.57250414735216,49972.333333333336,69.57250414735216,26.514147167125703,207.29045644537842,3
mongodb,workload_stress,Stress Test (Workload A),25,1000000,1 GB,stress,17781.578009929242,130.8161587158213,1053.9116435272824,3141.0,6183.0,1148.7895224152287,3282.3333333333335,6697.666666666667,0.06010393649914525,0.08819003551446686,151.44835069444446,151.50390625,0.0,0.0,0.005105858173197782,0.09622504486493216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.548852284749348,0.5243140759800196,0.015018130256773001,0.0,0.028434962730791574,0.0015625422883920879,151.42057291666666,0.14433756729740643,100000.0,0.0,16.188280451189218,122388.33333333333,11541.550213612265,164.66666666666666,2.886751345948129,49817.666666666664,57.46593193652509,49817.666666666664,57.46593193652509,109.34349546269316,295.26936854336924,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882916212081909,0.04470719086597044,5624.0,41.2189276910499,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2676146862126,124351.0,16338.561993027415,186.66666666666666,5.507570547286101,50182.333333333336,57.46593193652509,50182.333333333336,57.46593193652509,29.484459183327978,1028.0648487976493,3
mongodb,workload_stress,Stress Test (Workload A),50,1000000,1 GB,stress,17234.655844692355,650.5590044413159,2240.6246102182636,6713.666666666667,12785.666666666666,2341.2210606661815,6848.333333333333,13092.333333333334,0.05108086357286431,0.07028778236785935,151.46223958333334,151.50390625,0.0,0.0,0.0027491487611538863,0.07216878364870323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93209155400594,0.4360710494027967,0.008431014200077969,0.0,0.03085723401698633,0.00341935885788652,151.42057291666666,0.14433756729740643,100000.0,0.0,105.84348757347095,152959.0,35254.416120537295,156.0,5.291502622129181,49843.0,85.85452812752511,49843.0,85.85452812752511,312.46973186747755,383.1935977196557,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.069513400395711,0.21139266848872978,5807.666666666667,214.74946643317494,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19943873531459,157673.66666666666,41610.156708829316,187.66666666666666,5.859465277082315,50157.0,85.85452812752511,50157.0,85.85452812752511,349.2239014347863,289.80913259132006,3
mongodb,workload_stress,Stress Test (Workload A),75,1000000,1 GB,stress,16625.092848773467,477.0502036356056,3416.457035269761,9524.333333333334,20617.666666666668,3766.251762276652,10529.666666666666,22687.0,0.061127485774611,0.09240913339411116,151.35970052083334,151.50520833333334,0.0,0.014322916666666666,0.01311925742907259,0.06992032921359309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19329563776652,0.4740732876263884,0.03366638164077056,0.0022552744890219755,0.03184925464867813,0.004333276527960567,151.25520833333334,0.0022552744890219755,100000.0,0.0,162.472390401527,158889.66666666666,37767.66475880305,166.33333333333334,4.041451884327381,49919.666666666664,64.08067831517808,49919.666666666664,64.08067831517808,691.9113623386548,1279.4332078437442,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.288968324661255,0.17882668001097135,6018.333333333333,174.05841931183144,75.0,0.0,0.0,0.024808019379241732,0.0,0.0,0.0,0.0,155.6555777445773,158463.0,40587.90992401555,187.33333333333334,7.234178138070234,50080.333333333336,64.08067831517808,50080.333333333336,64.08067831517808,164.40600151251576,1199.7866477003317,3
mongodb,workload_stress,Stress Test (Workload A),100,1000000,1 GB,stress,15860.34657898004,963.6755637491214,4961.01560023217,12772.333333333334,32095.0,5126.3971465121,13236.333333333334,33097.666666666664,0.06278443917103833,0.09588164941518353,151.43771701388889,151.58723958333334,0.0,0.0,0.010600352243272812,0.06450352266446929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.616915782292683,0.2960473707885231,0.02783864124199137,0.13757174383034051,0.03642304617672216,0.0076440367829710976,151.34114583333334,0.14433756729740643,100000.0,0.0,448.9874085588014,146175.0,18752.327642188848,179.0,20.42057785666214,49988.666666666664,105.24891131661806,49988.666666666664,105.24891131661806,591.6936144098001,2670.0831447728365,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59435757001241,0.38141496067442343,6320.333333333333,377.9170984929543,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9604796205684,192767.0,49807.79184023319,197.33333333333334,28.74601421646718,50011.333333333336,105.24891131661806,50011.333333333336,105.24891131661806,1571.798121049053,4044.942191593513,3
cassandra,workload_stress,Stress Test (Workload A),1,1000000,1 GB,stress,1019.7176017869024,3.1760572560264113,998.0853715899366,1380.0,1744.6666666666667,900.4809582842166,1040.0,1222.6666666666667,27.831100600848284,40.013464057686484,2045.6850286989795,2047.99609375,293.4114583333333,39.533854166666664,0.4598244363458311,0.6668637858246407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.313716729482,27.882690761238717,18.46549844230344,0.00390625,0.6862753996610809,0.02456304814654921,1989.9817708333333,11.162332936938052,100000.0,0.0,6.1840577691746805,11908.333333333334,2689.6463212350677,757.3333333333334,6.6583281184793925,50021.0,224.64861450718988,50021.0,224.64861450718988,50.566787519082126,51.2867754234299,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.29359269142151,0.2899135053615738,98067.0,305.1212873596334,1.0,0.0,39.573171774267934,53.20175009886758,17.980695406595867,0.022001648531527338,58.89837646484375,0.23371581016661933,1.3767397411391797,19601.666666666668,9195.589667516342,707.6666666666666,0.5773502691896257,49979.0,224.64861450718988,49979.0,224.64861450718988,5.291502622129181,18.448125469362285,3
cassandra,workload_stress,Stress Test (Workload A),10,1000000,1 GB,stress,6531.577869574739,77.44811392186402,1303.7030431462015,2177.6666666666665,3402.3333333333335,1186.7251240778062,1899.3333333333333,2782.3333333333335,64.92158044279633,87.83236116290266,2032.345703125,2047.9609375,310.0924479166667,88.95703125,1.8450582447556438,8.418466348832643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.21692887941997,1.8680709302730958,7.286120520219877,0.03767051078512873,0.6797171761540536,0.011878785922188868,1979.0755208333333,18.882089390848606,100000.0,0.0,22.222262033483595,22377.666666666668,3019.9055172858193,567.3333333333334,25.579940057266224,50082.666666666664,178.74656173849422,50082.666666666664,178.74656173849422,95.21204405606116,467.715012944136,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55318013827006,0.1733571498929307,15311.666666666666,180.9594798106287,10.0,0.0,28.102209823798454,50.484859651950586,15.273513476053873,0.012345593985728705,56.121143658955894,0.1815958349698924,14.411960754107055,22361.666666666668,3196.3712758897914,509.6666666666667,8.144527815247079,49917.333333333336,178.74656173849422,49917.333333333336,178.74656173849422,56.43875736879164,245.78310221277079,3
cassandra,workload_stress,Stress Test (Workload A),25,1000000,1 GB,stress,8913.557945979728,442.33739134010364,2272.7749828981882,4438.333333333333,14765.666666666666,1907.288600333205,3526.3333333333335,7599.0,57.33501416328054,91.0991911892347,1987.4756324404761,2047.9166666666667,276.9479166666667,105.640625,5.52127464999651,19.965241729466086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.78996316591899,1.1253490382312572,5.9102234374317195,0.11785832304040234,0.6824470058412024,0.025896869444149175,1828.15234375,52.90184475831639,100000.0,0.0,325.9426054270786,80761.66666666667,82815.09479154952,637.6666666666666,82.20908303425684,49850.333333333336,32.65475973473596,49850.333333333336,32.65475973473596,519.0080281973809,11460.592887513863,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46340298652649,0.5863363917333526,11237.666666666666,568.4543370696834,25.0,0.0,44.4393810333721,1.5460511142428515,13.918261528015137,0.23354358205340497,54.248667081197105,0.4707137205495935,77.93985924056317,88500.33333333333,97063.21283232557,616.3333333333334,50.96403960964371,50149.666666666664,32.65475973473596,50149.666666666664,32.65475973473596,366.6569695687419,433.3866633850193,3
cassandra,workload_stress,Stress Test (Workload A),50,1000000,1 GB,stress,10199.321539451405,860.1964028178039,3761.538804888974,6956.333333333333,26783.0,3247.378345197736,6071.0,11887.0,56.705872425773315,87.7811282353664,1939.2532118055558,2028.5677083333333,249.38020833333334,103.08463541666667,0.44663747758889877,20.519052515549788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23749041557312,0.6553307246789126,1.5402718887090283,31.815255296222315,2.307705641900636,1.373277157395326,1762.3932291666667,22.408769012827264,100000.0,0.0,739.1924766627579,143732.33333333334,163741.41513170494,857.0,56.630380539071076,49983.333333333336,140.5643387681717,49983.333333333336,140.5643387681717,399.0455278954187,27242.075691841106,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.115782976150513,0.8626123703915526,9853.666666666666,873.1605427029633,50.0,0.0,13.375402331614257,1.345272650518017,13.297129313151041,0.15184159777765968,53.45603656768799,0.7227411998111194,114.47661752112896,281012.3333333333,404451.13103727787,718.6666666666666,33.85754470326124,50016.666666666664,140.5643387681717,50016.666666666664,140.5643387681717,164.2924222233028,2898.474081305541,3
