database,workload,workload_label,threads,record_count,dataset_label,series,throughput_ops_sec_mean,throughput_ops_sec_std,read_avg_latency_us_mean,read_p95_latency_us_mean,read_p99_latency_us_mean,update_avg_latency_us_mean,update_p95_latency_us_mean,update_p99_latency_us_mean,avg_cpu_percent_mean,max_cpu_percent_mean,avg_mem_usage_mb_mean,max_mem_usage_mb_mean,total_blk_read_mb_mean,total_blk_write_mb_mean,avg_cpu_percent_std,avg_mem_usage_mb_std,insert_avg_latency_us_mean,insert_avg_latency_us_std,insert_ok_mean,insert_ok_std,insert_ops_mean,insert_ops_std,insert_p95_latency_us_mean,insert_p95_latency_us_std,insert_p99_latency_us_mean,insert_p99_latency_us_std,load_duration_sec_mean,load_duration_sec_std,max_cpu_percent_std,max_mem_usage_mb_std,min_cpu_percent_mean,min_cpu_percent_std,min_mem_usage_mb_mean,min_mem_usage_mb_std,operation_count_mean,operation_count_std,read_avg_latency_us_std,read_max_latency_us_mean,read_max_latency_us_std,read_min_latency_us_mean,read_min_latency_us_std,read_ok_mean,read_ok_std,read_ops_mean,read_ops_std,read_p95_latency_us_std,read_p99_latency_us_std,record_count_mean,record_count_std,rmw_avg_latency_us_mean,rmw_avg_latency_us_std,rmw_ops_mean,rmw_ops_std,rmw_p95_latency_us_mean,rmw_p95_latency_us_std,rmw_p99_latency_us_mean,rmw_p99_latency_us_std,run_duration_sec_mean,run_duration_sec_std,runtime_ms_mean,runtime_ms_std,threads_mean,threads_std,total_blk_read_mb_std,total_blk_write_mb_std,total_net_rx_mb_mean,total_net_rx_mb_std,total_net_tx_mb_mean,total_net_tx_mb_std,update_avg_latency_us_std,update_max_latency_us_mean,update_max_latency_us_std,update_min_latency_us_mean,update_min_latency_us_std,update_ok_mean,update_ok_std,update_ops_mean,update_ops_std,update_p95_latency_us_std,update_p99_latency_us_std,num_repetitions
mongodb,workload_a,Workload A (Update Heavy),10,1000000,1 GB,workload,16946.937202861398,1187.7488453439012,432.2697145667382,732.3333333333334,1587.3333333333333,481.7968796954513,798.6666666666666,1918.6666666666667,0.11674065937324689,0.25762456384628674,274.5568576388889,274.6536458333333,0.0,0.0,0.034459329542049326,0.30313756566405237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.644487778345745,0.32015910339192655,0.09891028263453394,0.27869754679786085,0.0339399255740028,0.004732143813477835,274.4049479166667,0.27989946286103484,100000.0,0.0,37.95874232835108,108628.33333333333,60948.310340265656,170.0,8.54400374531753,50110.333333333336,83.85900865937622,50110.333333333336,83.85900865937622,70.92484285025475,438.6255046544071,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.178225596745809,0.4358817961097896,5920.666666666667,426.0156491648321,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.599770450125405,101268.33333333333,42950.453563767325,189.33333333333334,16.041612554021288,49889.666666666664,83.85900865937622,49889.666666666664,83.85900865937622,88.82191921667383,572.7445620286005,3
mongodb,workload_b,Workload B (Read Heavy),10,1000000,1 GB,workload,19916.305656622953,1079.990855145584,360.73263005992663,657.0,1232.6666666666667,525.0600619514826,905.0,1798.3333333333333,0.06707086021925224,0.10084738974453172,274.86284722222223,274.890625,0.0,0.0,0.027727310526419996,0.04874269146306718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.012420336405437,0.49438449069656404,0.05765007634193681,0.0078125,0.039808453050176974,0.012659006977777484,274.8072916666667,0.14454884464976997,100000.0,0.0,19.041833064968763,75689.66666666667,9311.798394152083,149.33333333333334,11.015141094572204,95011.66666666667,79.46277954698874,95011.66666666667,79.46277954698874,96.27045237246992,315.7440946927327,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274981101353963,0.29962640693783,5031.0,276.41273487305176,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.980790590857227,57887.0,23705.650971867446,211.0,8.717797887081348,4988.333333333333,79.46277954698876,4988.333333333333,79.46277954698876,129.3174388858672,268.2057667786682,3
mongodb,workload_f,Workload F (Read-Modify-Write),10,1000000,1 GB,workload,14265.8864402095,760.6292358372275,375.9786033333333,631.6666666666666,1291.3333333333333,384.7357547748765,674.0,1354.0,0.08198482030727473,0.18089411193553354,274.8636067708333,275.0091145833333,0.0,0.0,0.028963049934335582,0.09785299192236052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.658191204071045,0.92715178912267,0.09871132595350429,0.13420304525893156,0.03314226116789068,0.006778226231366218,274.7591145833333,0.13420304525893156,100000.0,0.0,26.159471849762806,99945.66666666667,24951.000086836866,154.0,5.0,100000.0,0.0,100000.0,0.0,46.91836882643442,178.89195994603372,1000000.0,0.0,770.4223301285205,41.99009622062015,49790.333333333336,42.2532050066422,1318.6666666666667,76.06795207795024,2562.3333333333335,249.01673303883283,7.294044494628906,0.38513407524099397,7023.0,373.5250995582492,10.0,0.0,0.0,0.0,2.2252400716145832e-05,3.8542288630746654e-05,0.0,0.0,16.301189606496973,32825.666666666664,15648.215404107055,176.0,11.357816691600547,49790.333333333336,42.2532050066422,49790.333333333336,42.2532050066422,30.805843601498726,160.96272860510285,3
cassandra,workload_a,Workload A (Update Heavy),10,1000000,1 GB,workload,5722.084349997619,740.481103265519,1564.0706914276377,3185.0,5516.333333333333,1393.3745488664238,2690.0,4743.0,67.5411435174802,95.8547892485978,2024.3351697311657,2047.9869791666667,415.87890625,114.40364583333333,1.4115158952764097,3.105482466228591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.99113440513611,3.756569109037943,4.009499551153745,0.01926907368092284,0.7035554629181607,0.03368861743581856,1973.3880208333333,3.2517304337540165,100000.0,0.0,264.418650801721,26889.666666666668,1732.832748228557,571.6666666666666,35.85154575933001,49758.0,89.01685233707154,49758.0,89.01685233707154,1271.992138340485,2181.633638660106,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.939414103825886,2.4083312458115493,17682.666666666668,2398.177710957496,10.0,0.0,18.96421375112193,1.528608678033687,15.460059801737467,0.2338713163010088,55.96882629394531,0.022492314982021658,213.34308277938507,24516.333333333332,1316.4153346620258,550.0,37.26929030716845,50242.0,89.01685233707154,50242.0,89.01685233707154,1025.8425805161335,1934.2512763340756,3
cassandra,workload_b,Workload B (Read Heavy),10,1000000,1 GB,workload,6387.664282886461,99.11647809848067,1269.8746726462039,2098.0,3205.6666666666665,1442.5854128813053,2455.6666666666665,3986.3333333333335,62.29010822971813,81.68039525422616,2041.0496419270833,2047.9635416666667,386.15234375,22.337239583333332,1.8299728327718614,3.4506312668120502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.25018199284871,2.4180126325112306,2.886542769007214,0.008131507810414582,0.6672146378774348,0.013532270486154607,1998.56640625,19.69764239925345,100000.0,0.0,25.74965290618229,21812.333333333332,638.8656614135192,570.0,18.33030277982336,94993.0,131.57127346043285,94993.0,131.57127346043285,89.77193325310535,309.2463958291726,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.908528010050455,0.23948144454356957,15657.666666666666,240.90108620206203,10.0,0.0,14.838687973220596,3.116311978915926,11.603354771931967,0.25773564778029817,102.08713308970134,0.07061668524848341,39.50515676631082,19564.333333333332,4674.248317465957,610.6666666666666,53.94750534856392,5007.0,131.57127346043285,5007.0,131.57127346043285,143.40618303732003,146.23725015649512,3
cassandra,workload_f,Workload F (Read-Modify-Write),10,1000000,1 GB,workload,4684.137878636136,98.99544716191131,1245.5026999999998,1966.0,3019.0,1196.238936187011,1891.0,2795.0,67.92778482529212,86.2197501147587,2036.5344460227273,2047.98828125,377.4908854166667,70.01432291666667,1.3933355671254697,10.171268472025933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.97094353040059,2.824937386651515,1.6488880324482431,0.0067658234670659265,0.6869527847049044,0.010564495169030217,1983.38671875,11.276194953610723,100000.0,0.0,28.310407768055875,24617.666666666668,1481.1310993066525,544.6666666666666,29.955522584881294,100000.0,0.0,100000.0,0.0,108.50345616615168,187.20042734993956,1000000.0,0.0,2445.271164815637,59.92636094001235,49981.666666666664,126.35795714292524,3680.3333333333335,232.56253639254396,5941.666666666667,176.2876437341351,21.604249874750774,0.44900363677695154,21355.0,451.02993248785606,10.0,0.0,23.47943297412564,54.18179355773614,21.135984420776367,0.4528306945526502,110.29112720489502,0.14961645288037406,34.624285323259315,23268.333333333332,2727.159205718165,532.0,17.578395831246947,49981.666666666664,126.35795714292524,49981.666666666664,126.35795714292524,109.27488274987991,206.95893312442448,3
